TenantId,OrgName,CountryCode,TotalUsers,EXOEnabledUsers,SPOEnabledUsers,CloudEnabledUsers,CloudActiveUsers,WXPCloudUsers,WXPCloudCollaborators,WXPCloudContributors,WXPCloudCoauthors,TotalMailUsers,TotalAttachments,UsersSentAttachment,OWAMailUsers,TotalOWAMails,TotalGoogleLinks,UsersSentGoogleLink,TotalSPOLinks,UsersSentSPOLink,GoogleAddinDevices,GoogleAddinUsers,Xcoord1,Ycoord1,Xcoord,Ycoord,Legend,CoauthorRatio2,CoauthorRatio
9b3dbdfc-91db-454b-b9ab-699e1d2c8e8e,BAXTER CREDIT UNION,US,590,586,583,590,525,460,356,182,83,662,13179595,630,37,151,0,0,11,5,0,0,-0.05828583,1.210477712,-0.037679919,0.866695744,Others,0.140677966,14.06779661
ccd8a79b-7268-413b-8789-71f8b6f4c0df,TEGNA,US,6302,5934,5934,6302,4341,2046,1287,706,518,5653,33786649,5525,1680,34909,269,81,528,236,2,2,0.602845232,1.210434566,0.389720101,0.866664852,Sent Google links,0.082196128,8.219612821
489f0f3b-e6ac-4928-b4f6-cfc55482e14e,DEVON ENERGY,US,4571,4532,4517,4571,2265,1540,1096,569,464,4364,11195763,4300,127,931,0,0,116,31,0,0,0.483383341,1.21037251,0.312491821,0.866620419,Others,0.101509517,10.15095165
5a9ab2d3-7b58-4525-9851-d1727266bad7,ZANOX AG,DE,1081,1076,1051,1081,683,631,538,413,378,1092,9433573,1049,0,0,0,0,0,0,0,0,0.195854887,1.20995487,0.126613901,0.866321392,Others,0.349676226,34.96762257
c9d9c14a-5324-42de-af5d-e56144660c2a,AMERICAN MORTGAGE CONSULTANTS,US,1209,1206,1205,1209,107,30,4,2,2,1128,2975634,1119,562,6978,0,0,1,1,0,0,0.687214795,1.209081519,0.444262317,0.865696076,Others,0.00165426,0.165425972
abef8727-f012-4ec1-91a5-8c17d618f500,SEACO,SG,271,271,270,271,220,185,161,46,29,328,5246558,320,20,139,0,0,1,1,0,0,0.019990933,1.209052352,0.012923497,0.865675193,Others,0.10701107,10.70110701
9a3f3f0f-95b6-4766-93f1-6bd07de19cea,VELUX,DK,6444,6397,6178,6444,5069,3570,3005,1619,1307,6063,28031914,5946,101,240,0,0,23,9,2,2,0.150960857,1.208898898,0.09759135,0.865565321,Have Google Addin,0.202824333,20.28243327
c8fe7995-06f0-4bdf-8f2a-0c8a7986480d,EDWARDS LIFESCIENCES  LLC,US,8599,8564,606,8599,491,2716,2191,1326,1075,7982,25537199,7800,179,770,0,0,97,45,0,0,0.673070453,1.208615428,0.435118453,0.865362358,Others,0.125014537,12.50145366
0ecdb854-d613-4027-8f1d-4d97e72688b9,NEDERLANDSE LOTERIJ,NL,379,379,378,379,323,298,234,174,158,385,2392123,372,33,274,18,3,16,8,0,0,-0.088102235,1.207703603,-0.056955268,0.864709496,Sent Google links,0.416886544,41.68865435
dff77614-ce7f-49f3-9d72-a70d69b7daef,MRS LOGISTICA SA,BR,2802,2766,2766,2802,1476,823,284,141,96,2620,5759390,2608,1255,13791,14,5,274,159,0,0,0.307557701,1.207661847,0.198826186,0.864679599,Sent Google links,0.034261242,3.426124197
fdc25aa2-78bb-4cac-801e-249f89e047bd,STICHTING PENTO,NL,365,362,345,365,31,6,3,1,0,360,136281,353,155,1070,0,0,0,0,0,0,0.434205212,1.207159396,0.280699739,0.864319846,Others,0,0
95e66ecc-f2c2-464b-84d9-8fda407bc923,RB,GB,24174,24027,24115,24174,13831,8601,6386,3897,3179,21567,216914859,21166,1793,13093,73,29,1744,309,3,3,0.874698087,1.206870988,0.56546425,0.864113348,Sent Google links,0.131504923,13.15049226
96ab94e7-f43d-499b-9983-454a1aa61868,ADVANIA HF,IS,633,621,585,635,562,427,329,216,186,647,4946963,626,75,305,1,1,1,1,2,2,0.059610581,1.206414258,0.038536328,0.863786331,Sent Google links,0.292913386,29.29133858
b19eee1a-bdfd-4e55-997d-75c0071b57eb,CORA S.A.,BE,379,358,359,379,159,95,36,25,20,452,1198165,448,169,3122,0,0,1,1,0,0,0.289873418,1.206138437,0.187393865,0.863588845,Others,0.052770449,5.277044855
403253c3-1b38-4ac0-b0f1-b0c34be4b07d,IMSS,CN,464,460,4,464,3,5,0,0,0,439,1040341,433,193,1036,7,5,0,0,0,0,0.621618818,1.206113672,0.401856622,0.863571114,Sent Google links,0,0
495d6a2a-42b4-489a-ba7c-cd7e933ec752,RIVIGO SERVICES PVT. LTD.,IN,2160,2149,2149,2160,1008,477,269,154,138,1826,13459815,1766,737,9691,1601,263,266,105,0,0,0.769379917,1.205873582,0.497379432,0.86339921,Sent Google links,0.063888889,6.388888889
fc15034e-c210-4e4c-aa6a-63a6197fc015,CSANTOSVP,PT,597,596,596,597,318,231,68,42,36,602,4967789,591,171,4154,1,1,649,47,0,0,0.231663762,1.205781697,0.14976319,0.863333421,Sent Google links,0.060301508,6.030150754
e8701075-0d9e-4ea1-991d-5a0d110a5d29,HENKEL,DE,45485,44280,41729,45485,24294,15693,12777,7804,6194,40733,271953919,40145,587,4973,0,0,190,45,1,1,0.948273481,1.2054803,0.613028381,0.863117623,Have Google Addin,0.136176762,13.61767616
864ee999-c538-44a0-bddd-0449de62df6d,SOFTTEK,MX,8982,8945,8946,8982,5595,2985,2137,1324,926,8432,49774820,8327,1265,8915,30,13,547,179,2,2,0.580916936,1.205102814,0.375544161,0.862847344,Sent Google links,0.103095079,10.3095079
e6e68e14-0c3f-413b-abdf-8b1f8f0ade02,HEMPEL GROUP,DK,4860,4797,4797,4860,4189,3970,3947,2752,2708,4766,35037126,4691,31,91,0,0,20,10,0,0,-0.15047962,1.205100333,-0.097280246,0.862845569,Others,0.557201646,55.72016461
0eaa99c4-1038-491d-9990-962fab14bea1,EMPLOYBRIDGE,US,3999,3942,3801,3999,3073,2228,1695,1016,915,4083,17135162,3960,288,2461,105,28,229,67,2,1,0.104272002,1.204245828,0.067408504,0.862233747,Sent Google links,0.228807202,22.88072018
84b15a95-1a10-4802-95b0-6094c7b5bd90,GRUPO EMPRESARIAL SJ  S.A DE C.V.,MX,2633,2602,2602,2633,1358,779,255,94,21,2247,8651640,2240,1521,9759,6,3,188,116,0,0,0.188853823,1.203370335,0.122087937,0.861606899,Sent Google links,0.007975693,0.797569313
efa18a0b-e396-4232-ba1c-de072206655e,COYOTE LOGISTICS  LLC,US,3065,3063,3057,3065,1955,1714,1487,1067,1019,2919,61835958,2876,506,9395,18,10,91,39,10,10,0.21661286,1.203083077,0.140033264,0.861401223,Sent Google links,0.332463295,33.24632953
20e27700-b670-4553-a27c-d8e2583b3289,TURNER CONSTRUCTION,US,7247,7245,6050,7247,3187,1935,1122,775,656,7020,29532014,6829,381,2229,5,4,79,28,0,0,0.647724835,1.202679397,0.418733324,0.86111219,Sent Google links,0.090520215,9.052021526
9b544d88-a13e-4657-82eb-bb6f8672cd0c,RIM LOGISTICS,US,294,294,283,294,7,3,0,0,0,293,8796428,290,48,389,0,0,0,0,0,0,0.591415393,1.202449293,0.382331077,0.860947437,Others,0,0
cf404960-c50f-46d2-8bf3-a3c957283b86,PUMA,DE,7602,7538,7485,7602,5418,3217,2759,1292,909,6532,68992413,6457,890,10692,2093,102,459,185,13,10,0.279991694,1.202212308,0.181005647,0.860777758,Sent Google links,0.119573796,11.95737964
8b30192e-1388-4ed6-8208-e35dd72ad2ad,SHAW COMMUNICATIONS INC.,CA,13178,13130,12635,13178,5629,4655,2018,1066,550,11949,113739274,11663,1040,4916,5,1,37,23,27,25,0.720778836,1.201881303,0.465960392,0.86054076,Sent Google links,0.041736227,4.173622705
20cec2fc-7fcc-487f-97f8-620c9c04c1f6,CORFERIAS,CO,274,262,257,274,78,47,28,23,21,279,4302474,275,26,180,9,8,1,1,0,0,0.449951672,1.201700628,0.290879319,0.860411397,Sent Google links,0.076642336,7.664233577
a2addd3e-8397-4579-ba30-7a38803fc3bf,AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA,CO,8481,8261,8424,8481,2151,1510,1138,717,558,9201,51254093,8972,1735,9964,62,26,165,55,0,0,0.731296832,1.201652462,0.472759939,0.86037691,Sent Google links,0.065794128,6.579412805
6393a87a-a738-497d-ace9-37b689400feb,TOLUNA OFFICE 365,RO,1663,1659,1652,1663,283,202,119,77,63,1592,161327113,1534,193,2245,82,24,1,1,1,1,0.610050508,1.201576238,0.394378081,0.860322335,Sent Google links,0.037883343,3.788334336
f6fb95f2-bd20-41a4-b19a-c7fcf96d09a7,AGSHEALTH,IN,340,337,337,340,142,102,62,39,28,349,15869392,344,51,493,0,0,4,3,0,0,0.34913591,1.200956198,0.225705164,0.859878389,Others,0.082352941,8.235294118
ad707330-bfaa-4638-a2b3-2314c59e88a2,GRUPA PRACUJ S.A.,PL,500,490,97,500,50,24,11,9,7,554,10611256,537,133,1835,3,1,1,1,1,1,0.53436312,1.200690973,0.345448612,0.85968849,Sent Google links,0.014,1.4
f8a9e934-d676-4aed-8b4a-9658adf0ad51,STREGO,FR,1264,1246,1248,1264,1053,799,588,94,73,1286,11162654,1271,73,152,0,0,48,28,1,1,0.011512363,1.199773608,0.007442373,0.859031661,Have Google Addin,0.057753165,5.775316456
f54fc333-2ce0-47dc-921b-2e6d57a0ebdc,BDO,NL,3107,3074,3070,3107,1658,1122,297,153,89,3228,22389624,3184,34,102,1,1,3,2,5,4,0.389472156,1.199746286,0.251781253,0.859012098,Sent Google links,0.028644995,2.864499517
02362b6b-a57f-42a8-af76-a847f9d79f0d,TRANSSYS SOLUTIONS (P) LTD,IN,423,410,329,423,224,163,107,69,19,403,2940095,395,199,2379,12,5,145,43,0,0,0.146237341,1.199166093,0.094537749,0.858596683,Sent Google links,0.044917258,4.491725768
c44a2a05-a90d-43d3-8cd0-26dd92ea27af,ATLANTIC INTERNATION BPO COLOMBIA SAS,CO,497,491,190,497,81,44,27,11,8,475,2030586,471,209,2872,4,1,5,4,0,0,0.45496809,1.198801299,0.294122273,0.858335493,Sent Google links,0.016096579,1.609657948
01ce0cdd-8aae-4965-bf75-f035a08d93c5,CONFUSEDAD,GB,259,259,32,259,2,1,0,0,0,266,5854593,255,37,175,0,0,0,0,0,0,0.570523751,1.198631868,0.368825301,0.858214181,Others,0,0
920f34b0-75b1-4f01-a99a-ae68b8257b1f,CTAC B.V.,NL,541,515,514,541,442,333,254,175,139,541,8040813,530,40,146,0,0,16,7,0,0,0.113649966,1.198257932,0.073471056,0.857946445,Others,0.256931608,25.69316081
36fba257-150d-41bd-a86f-b1052e1f436c,MHI VESTAS OFFSHORE WIND,DK,1560,1521,1493,1560,1308,1231,1138,868,770,1450,15564886,1433,27,81,0,0,14,6,0,0,-0.055904512,1.198150036,-0.036140474,0.857869192,Others,0.493589744,49.35897436
e49ea3fe-87f8-44df-a7ba-2131f4fb91f1,ANSELL HEALTHCARE,US,4022,3921,3899,4022,2527,1399,796,385,285,3725,97503633,3709,77,376,0,0,22,6,0,0,0.452841752,1.198111731,0.292747664,0.857841765,Others,0.070860269,7.086026852
7c458731-a045-4f2c-b84f-485b4dae6085,BAM HOLDINGS LTD,LK,393,389,229,393,98,76,33,9,4,361,2498433,361,217,5923,0,0,29,10,0,0,0.227882266,1.197762197,0.147318573,0.857591501,Others,0.010178117,1.017811705
9c20ed8d-469c-49d1-bf2d-b3315ef2937f,CONCESIONES INTEGRALES SA DE CV,MX,430,420,418,430,190,123,74,63,52,416,423975,415,269,1933,0,0,39,22,0,0,0.066821075,1.197412016,0.043197681,0.857340773,Others,0.120930233,12.09302326
87eda608-d854-4bb4-8bfc-66077de90a12,DLT SOLUTIONS LLC,US,298,292,292,298,248,224,178,127,106,296,3176256,286,29,136,0,0,2,2,0,0,-0.045530992,1.197385937,-0.029434326,0.857322101,Others,0.355704698,35.5704698
d0e2ebcc-0961-45b2-afae-b9ed6728ead7,DATAVAIL,US,712,700,682,712,401,266,178,83,58,693,15925603,684,193,1821,0,0,62,34,0,0,0.278584394,1.197216217,0.180095873,0.857200582,Others,0.081460674,8.146067416
85d3dc71-85c8-4688-94da-f90afe9e8af3,CROWLEY,US,3135,2770,3067,3135,2415,1453,1058,588,427,2563,163755515,2523,99,648,0,0,14,11,2,2,0.331031821,1.19704575,0.214001451,0.857078529,Have Google Addin,0.136204147,13.62041467
119ca644-d1ee-49a6-b0b4-43515deb6754,CTT - CORREIOS DE PORTUGAL,PT,4664,4578,4578,4664,2027,1183,485,323,266,4404,27071972,4357,1613,16366,23,5,48,23,1,1,0.591474441,1.197030231,0.382369249,0.857067417,Sent Google links,0.05703259,5.703259005
32cf2c76-9906-4ad6-aafe-db50383b7109,CHROMA HOSPITALITY,PH,258,256,255,258,172,137,100,71,63,271,1899554,266,97,619,14,2,9,8,0,0,0.098150385,1.196971832,0.063451075,0.857025604,Sent Google links,0.244186047,24.41860465
9ac44c96-980a-481b-ae23-d8f56b82c605,ALIGN TECHNOLOGY  INC.,US,3431,3413,3318,3431,1338,925,703,407,327,3404,22761539,3351,237,2444,19,6,83,26,0,0,0.466290767,1.19670012,0.301442021,0.85683106,Sent Google links,0.095307491,9.530749053
daed6ffc-b8c9-4777-8ae3-69487d0eef56,CONFIDENCE CORRETORA DE CÂMBIO S/A,BR,967,955,911,967,820,267,82,55,48,811,7220631,797,474,13394,1,1,5,3,0,0,0.359749433,1.196697326,0.232566466,0.856829059,Sent Google links,0.049638056,4.963805584
e9193073-ba8b-4e38-8647-ba6687270821,EMBOTELLADORA LA MARIPOSA S.A.,GT,3608,3476,3439,3608,2638,1840,1085,775,624,3260,20657040,3245,1659,14859,22,10,698,354,37,35,0.075621041,1.196516278,0.048886577,0.856699429,Sent Google links,0.172949002,17.29490022
81e3903c-8ab2-45a0-ae23-ca3a93fc7fcd,ATTRA INFOTECH PVT LTD,IN,1554,1489,1489,1554,319,142,70,36,18,1410,5042146,1378,774,11038,1,1,73,18,2,2,0.705835734,1.196204697,0.456300156,0.856476339,Sent Google links,0.011583012,1.158301158
37155b7b-4b0e-488c-b3fe-e84c1d1b7f85,WÄRTSILÄ CORPORATION,FI,18226,17876,17906,18227,13943,7517,4285,2170,1690,16133,186381149,15781,451,1620,1,1,122,57,0,0,0.847361132,1.195961981,0.547791785,0.856302555,Sent Google links,0.092719592,9.271959181
1b1d8af5-d9ae-4d89-8284-fadba6b4c323,株式会社ＡＤＥＫＡ,JP,1736,1736,1736,1736,1107,592,107,25,12,1924,1138687,1902,1061,11874,0,0,53,17,0,0,-0.001807949,1.195799722,-0.001168781,0.856186379,Others,0.006912442,0.69124424
32bebaf1-aebd-4c8d-a2ec-30400669c84c,WÜRTH HANDELSGES.M.B.H.,AT,896,881,874,896,811,728,663,305,282,861,7975352,847,15,62,1,1,10,7,0,0,-0.124565165,1.195306556,-0.080527383,0.855833275,Sent Google links,0.314732143,31.47321429
c61157e9-03cb-4758-9165-ee7845cb0ca3,WORKFORCE SOFTWARE,US,780,732,778,780,684,638,582,425,387,742,14310533,719,56,414,10,3,52,20,3,3,-0.162838402,1.194883308,-0.105269803,0.855530232,Sent Google links,0.496153846,49.61538462
95fff699-cdc2-4049-a50f-d3751425f0b0,NRC MEDIA,NL,601,601,599,601,110,93,65,11,6,579,1383631,558,223,4645,20,16,0,0,0,0,0.428593822,1.194623093,0.277072155,0.855343919,Sent Google links,0.009983361,0.998336106
99dd3a11-4348-4468-9bdd-e5072b1dc1e6,MATHWORKS,US,4035,4021,4005,4035,3457,2302,1667,860,565,4065,9223494,3991,936,13811,42,15,87,54,5,5,0.134542687,1.193928598,0.086977531,0.854846664,Sent Google links,0.140024783,14.00247831
9407a78b-b5e6-4db0-8c2b-7e46c17ebd5a,VISITSCOTLAND,GB,654,653,10,654,19,7,5,3,2,712,1627532,669,211,1861,0,0,0,0,0,0,0.553668016,1.193833071,0.357928609,0.854778267,Others,0.003058104,0.305810398
13f88b1a-c749-4c3c-a732-bf54bc360645,EXPONENTIAL-E LTD,GB,415,410,412,415,371,253,190,93,84,448,14347415,432,45,264,0,0,17,8,0,0,0.070992962,1.193821801,0.045894672,0.854770198,Others,0.202409639,20.24096386
c083d0d4-2e94-42e3-97be-d2d4d4c604e6,CROWN WORLDWIDE GROUP,HK,3254,3232,3108,3254,2649,1672,1124,215,159,3188,21201189,3016,567,9485,0,0,55,13,0,0,0.214976181,1.193576124,0.138975204,0.854594295,Others,0.048862938,4.886293792
6752f108-3392-40ee-a729-1f58085694d7,PREFERRED HOTEL GROUP  INC.,US,311,309,309,311,22,6,3,1,0,384,9654607,366,30,241,1,1,0,0,0,0,0.569969304,1.193396557,0.368466868,0.854465726,Sent Google links,0,0
5951f038-7ac9-44db-8726-7818d4143d8d,METRO BANK PLC,GB,3341,3254,2944,3341,2754,1987,819,419,373,2994,41440683,2937,118,1158,0,0,16,2,0,0,0.174066593,1.193390665,0.112528468,0.854461507,Others,0.111643221,11.16432206
03cbf9e4-9cfa-4064-9110-c0e5884b7175,POSTAL SAUDE,BR,652,652,62,652,11,19,10,3,0,552,2699072,550,306,3338,2,2,2,2,1,1,0.575031671,1.193281284,0.371739526,0.854383191,Sent Google links,0,0
39e4b8d8-5034-4760-84a3-0ba2ca73ac84,SPROUTS FARMERS MARKET,US,2611,2486,2487,2611,1805,1569,1345,611,558,2417,23010136,2405,91,502,0,0,216,33,1,1,0.100173432,1.19305432,0.06475891,0.854220686,Have Google Addin,0.213711222,21.37112218
1194df16-3ae0-49aa-b48b-5c4da6e13689,CA TECHNOLOGIES,US,14001,13320,13600,14001,11898,9050,6870,3495,2719,11978,168289339,11683,1422,15128,355,107,834,250,39,33,0.032105664,1.192950956,0.020755282,0.854146678,Sent Google links,0.194200414,19.42004143
12f7a49c-88b2-4489-b751-1159fab0e4d1,VIRTUOSO,US,338,331,309,338,254,227,194,101,81,330,6490948,321,26,122,3,2,7,5,1,1,0.04449851,1.192378031,0.028766859,0.853736466,Sent Google links,0.23964497,23.96449704
d36b3be0-cfe6-4d19-861f-50d28bc61c80,HEALTHCARE AUSTRALIA PTY LTD,AU,337,324,328,337,250,174,40,25,18,381,7754141,359,9,22,0,0,0,0,0,0,0.173619286,1.19231387,0.112239298,0.853690527,Others,0.053412463,5.341246291
51f97e66-3fe9-450d-88ac-7a2380c3f3c6,ABACUSCONSULTING TECHNOLOGY (PVT) LTD,PK,508,498,484,508,230,155,86,74,64,468,1986625,468,258,3540,1,1,18,10,0,0,0.239957796,1.192147466,0.155125016,0.853571383,Sent Google links,0.125984252,12.5984252
9e16780e-719d-496b-a880-24ac20c30a60,BACARDI-MARTINI  INC.,US,6130,6033,6033,6130,2807,2073,1257,669,449,5638,45095714,5540,290,1652,9,3,27,14,2,2,0.514081007,1.192081765,0.332336877,0.853524341,Sent Google links,0.07324633,7.324632953
c7451858-72d7-42da-81e1-0a3bf6fe81f0,JR西日本不動産開発株式会社,JP,449,445,0,449,0,0,0,0,0,398,270003,397,278,3356,0,0,0,0,0,0,0.929091977,1.192056615,0.600628154,0.853506334,Others,0,0
4bdf68ec-2140-48f5-ace5-b8c13b1fab2c,ASATEJ SRL,AR,1220,1220,1220,1220,541,346,261,128,112,1068,8295302,1038,528,5218,619,166,76,32,0,0,0.239871866,1.191852439,0.155069465,0.853360145,Sent Google links,0.091803279,9.180327869
78e61e45-6beb-4009-8f99-359d8b54f41b,CITY OF SEATTLE,US,13793,13769,13766,13793,6335,4729,3254,1629,1257,11999,32039437,11641,2694,13558,18,14,1763,703,3,3,0.828299492,1.191527378,0.535469046,0.853127403,Sent Google links,0.091133183,9.11331835
55f3782b-696d-42f9-b177-2b2ef93bc6f6,ARBO UNIE,NL,982,949,942,982,754,685,517,320,277,963,4691228,945,18,90,0,0,19,8,1,1,-0.021495221,1.19140676,-0.013895971,0.853041042,Have Google Addin,0.282077393,28.20773931
d65e1a85-bff4-4c55-a7ec-3334e9d80af9,ЛЕТО БАНК,RU,12337,11899,11903,12337,8619,7221,5692,2099,1907,10822,41273040,10734,4643,35233,10,2,3682,1073,0,0,-0.003356751,1.191278115,-0.002170032,0.852948932,Sent Google links,0.154575667,15.45756667
3d30e618-d92c-4b12-be88-2d9347423783,KENES GROUP,IL,294,293,283,294,217,196,170,146,128,337,10832305,320,25,80,0,0,3,1,1,1,0.035358509,1.191201616,0.022858142,0.852894159,Have Google Addin,0.43537415,43.53741497
832c6ba9-3f78-45f3-b4b0-d28c2893ca8a,US FOODS,US,13307,12926,12996,13307,7898,3302,2439,1131,934,13194,62438726,13095,434,3145,2,2,78,37,1,1,0.780917682,1.191101351,0.504838226,0.85282237,Sent Google links,0.070188623,7.018862253
12539405-c8cf-461e-bd5e-95c559d743e4,LINKEM S.P.A.,IT,865,865,860,865,605,534,298,190,168,882,6597523,873,284,3273,2,2,61,19,0,0,0.07045631,1.190991241,0.045547744,0.852743532,Sent Google links,0.194219653,19.42196532
5b591772-adca-4777-9746-415865dbfe4b,BEYOND BANK AUSTRALIA,AU,672,652,16,672,12,451,276,149,135,630,8894118,628,8,22,0,0,1,1,0,0,0.082050736,1.190416591,0.053043168,0.852332085,Others,0.200892857,20.08928571
36158453-f1f7-4e6f-9322-a026f81fbf93,DSG,NL,358,355,356,358,250,225,158,127,101,383,5350561,379,22,110,0,0,2,2,0,0,0.093676099,1.190243732,0.060558592,0.852208319,Others,0.282122905,28.2122905
6b18947b-63e7-4323-b637-418f02655a69,INTERNATIONAL DATA CORPORATION,US,2418,2379,2380,2418,1662,1320,972,568,401,2364,18316114,2308,353,3080,2,2,135,42,6,6,0.190999073,1.189985423,0.123474773,0.852023371,Sent Google links,0.165839537,16.58395368
8b4a07ae-cf39-41d3-8e23-5c8d4c152da5,AXALTA,US,12272,12047,12027,12272,8325,5853,4044,2219,1706,11238,52036538,11082,863,5579,4,3,1768,337,9,7,0.032460937,1.189703866,0.020984954,0.851821778,Sent Google links,0.139015645,13.90156454
87d70b0f-5efc-4991-a065-e205bc3db308,ATKINS LTD,GB,20589,20316,19646,20589,10676,6467,4393,2255,1779,18722,67565911,18438,1121,5094,8,5,172,87,14,11,0.869278511,1.189155301,0.561960668,0.851429008,Sent Google links,0.086405362,8.640536209
d1b7f118-5cb2-4d4e-85a3-82e07efb07e9,ACI WORLDWIDE CORP.,US,4534,4417,4417,4535,4124,3902,3752,3279,2896,4526,16344818,4379,482,14101,3,2,1735,245,0,0,-0.315014238,1.189088722,-0.203646598,0.851381338,Sent Google links,0.638588754,63.85887541
7cc5f0f9-ee5b-4106-a62d-1b9f7be46118,TYLER TECHNOLOGIES  INC.,US,4081,4036,4034,4084,2821,2053,1257,611,355,3958,17742802,3930,472,3819,2,2,44,21,2,2,0.241333157,1.188573795,0.156014143,0.851012653,Sent Google links,0.086924584,8.692458374
2d18e9ac-17a3-4f29-a51e-4abaeb7d693c,KORDAMENTHA,AU,411,410,382,411,337,284,172,107,80,461,6477340,431,20,35,0,0,1,1,0,0,0.024124289,1.188240088,0.015595579,0.850773721,Others,0.194647202,19.46472019
cc1c517a-b933-41da-8549-2d5c307156fb,RIGOR CONSULTORIA E GESTÃO  SA,PT,3074,2933,3043,3074,1165,941,536,354,291,2928,34124112,2891,549,7826,14,5,117,25,1,1,0.458583912,1.188220679,0.296459786,0.850759824,Sent Google links,0.094664932,9.466493169
b2153328-8559-402f-add2-ea85f76ef3d1,AT INTERNET,FR,269,262,259,269,218,192,161,95,70,264,3841852,259,30,210,0,0,23,9,0,0,-0.046894996,1.187857734,-0.030316111,0.850499957,Others,0.260223048,26.02230483
3c0bd4fe-1111-4d13-8e0c-7c33b9eb7581,SEGUROS SURAMERICANA  S.A.,PA,374,373,352,374,178,79,23,21,20,353,1760318,349,155,3360,20,8,5,4,0,0,0.373202494,1.187559343,0.241263438,0.850286311,Sent Google links,0.053475936,5.347593583
615882e7-a2f9-4f78-a6d8-e15f7a4b8f74,SHAKE SHACK ENTERPRISES,US,631,603,603,631,89,49,16,7,4,580,1019755,562,307,8682,0,0,0,0,0,0,0.377801831,1.187185041,0.244236763,0.850018312,Others,0.006339144,0.633914422
1a7c5e45-5d5d-4daf-b20d-af0a41d69cce,FBC MORTGAGE  LLC,US,718,715,711,718,279,201,68,41,25,720,29441649,705,29,429,0,0,0,0,1,1,0.423198615,1.18666472,0.273584327,0.849645765,Have Google Addin,0.034818942,3.48189415
3de9e6d5-35ea-40dd-9852-02f97d09d677,REXALL,CA,1729,1729,1729,1729,558,388,123,51,32,1665,5206961,1636,704,7529,6,3,43,18,0,0,0.345405435,1.186566193,0.223293532,0.84957522,Sent Google links,0.018507808,1.850780798
7851b4cc-2c5c-459f-96d9-16731d6b4ca4,ORIENT OVERSEAS CONTAINER LINE LTD.,HK,7552,6268,7447,7552,3295,1784,905,495,407,7219,131349695,7197,547,3518,0,0,185,51,12,12,0.718653816,1.186531034,0.464586635,0.849550047,Have Google Addin,0.053893008,5.389300847
f6c66be8-c2d3-4b9c-b46c-118af296f4b3,TOM TAILOR GMBH,DE,1345,1312,1335,1345,401,316,213,164,158,1242,19354943,1199,56,241,0,0,119,24,1,1,0.352359663,1.186384351,0.227789217,0.849445022,Have Google Addin,0.117472119,11.7472119
7d3a5bcc-75ed-4454-ac69-9d50cb2b5049,MIKATUR TURIZM,TR,278,278,207,278,23,2,0,0,0,290,8434208,290,17,224,0,0,0,0,0,0,0.558268899,1.186220846,0.360902932,0.849327953,Others,0,0
de2342d8-d33e-4595-bfc5-d6727a706b7d,ALEGEUS TECHNOLOGIES LLC,US,423,416,370,423,301,278,224,163,150,426,6412531,405,40,409,0,0,97,23,0,0,-0.100872514,1.186198563,-0.065210844,0.849311999,Others,0.354609929,35.46099291
b21f8c34-8af3-4e91-9a32-147e341c4863,FC USA INC,US,2115,2105,2098,2115,432,334,250,152,126,2309,55802067,2254,226,1134,3,2,6,5,2,1,0.587094832,1.18607509,0.379537973,0.849223593,Sent Google links,0.059574468,5.957446809
ca7981a2-785a-463d-b82a-3db87dfc3ce6,HEWLETT-PACKARD,US,85734,53651,53562,85734,56172,45353,37451,22273,16825,68079,604508292,67719,3032,19321,176,72,2716,970,14,14,1.151236732,1.185538989,0.744237611,0.848839748,Sent Google links,0.19624653,19.624653
e746b221-4157-4ef3-8f7c-2b85c6c8c1fc,TECHNOLOGY ONE,AU,1304,1301,1293,1304,714,538,346,185,138,1155,6006686,1128,740,14399,809,215,148,52,12,12,0.038631925,1.185507579,0.0249743,0.848817259,Sent Google links,0.105828221,10.58282209
